cluster_id,n,predicados_top,ejemplos,tipo_label
reltype:104,85,"[[""reabrir"", 31], [""reabrir al"", 19], [""reabrir a"", 13], [""reabrir tras"", 10], [""reabrir el al"", 4], [""reabrir para"", 4], [""reabrir en"", 3], [""reabrir con"", 1]]","[""Callao: Islas Cavinzas e Islotes Palomino reabrieron actividades turísticas\nLas actividades turísticas a las Islas Cavinzas e Islotes Palomino fueron reabiertas ayer, tras diez meses de estar cerradas al público por efectos de la pandemia, gracias a las coordinaciones conjuntas realizadas por el Gobierno Regional del Callao, Ministerio del Ambiente, Servicio Nacional de Áreas Naturales Protegidas por el Estado – Sernanp y la municipalidad provincial del Callao."", ""El museo reabrió sus puertas el 15 de diciembre después de haber permanecido cerrado por nueve meses e implementó todos los protocolos de bioseguridad establecidos por el Ministerio de Salud, reduciendo sus horarios y su aforo al 40 %."", ""La municipalidad distrital de Víctor Larco Herrera, en Trujillo, reabrió el centro de salud mental comunitario Abrazos sin Límites, tras realizar mejoras en el local y con el fin de dar soporte emocional y ayudar a manejar el estrés en momentos difíciles como los de la pandemia del covid-19.""]",
reltype:105,83,"[[""cubrir"", 25], [""cubrir a"", 18], [""cubrir durante"", 10], [""cubrir para"", 6], [""llenar"", 5], [""llenar de"", 5], [""cubrir con"", 3], [""cubrir en"", 3]]","[""Qué cubre la beca A los ganadores, el Estado peruano les cubrirá desde los costos académicos hasta su manutención."", ""En el país existen alrededor de 2,600 mercados de abastos, formados por más de 270,000 unidades de negocios que ofrecen sus servicios en puestos de comercio, contribuyen con la buena alimentación y cubren las necesidades básicas de la nación, detalló el MTPE en una nota de prensa."", ""Fondo de Seguro de Depósitos cubre ahora tus ahorros hasta por S/ 104,377\nLa Superintendencia de Banca, Seguros y AFP (SBS) actualizó hoy a 104,377 soles el monto máximo de cobertura del Fondo de Seguro de Depósito (FSD), que rige en el sistema financiero, correspondiente al trimestre de marzo a mayo de este año.""]",
reltype:106,82,"[[""reparar por"", 28], [""reemplazar en"", 10], [""reemplazar con"", 9], [""se reinventar"", 9], [""reconstruir en"", 7], [""reemplazar de"", 7], [""reprogramar para"", 4], [""reprogramar por"", 4]]","[""Pronis reconstruye puesto de salud Sapcha en Áncash y repara hospital Santa Rosa en Piura\nEl Programa Nacional de Inversiones en Salud (Pronis), brazo ejecutor en infraestructura hospitalaria del Ministerio de Salud, inició este mes los trabajos de reconstrucción del puesto de salud Sapcha, de nivel I-1, ubicado en el distrito de Acochaca, en la región Áncash, así como la rehabilitación del área de Neopediatría del Hospital de la Amistad Perú-Corea Santa Rosa, de nivel II-2, ubicada en el distrito 26 de octubre, en la región Piura."", ""Sobre las dos exministras, Pilar Mazzetti y Elizabeth Astete, que también fueron vacunadas, el jefe de Estado indicó que fueron reemplazadas con dos excelentes profesionales como Óscar Ugarte, en el Ministerio de Salud, y Allan Wagner, en el Ministerio de Relaciones Exteriores."", ""Trump orgulloso de ser \""el primer presidente\"" sin \""nuevas guerras\""\nEl presidente saliente de EE.UU., Donald Trump, destacó este martes que deja la Casa Blanca siendo \""el primer presidente en décadas que no ha comenzado nuevas guerras\"", en un mensaje de despedida antes de ser reemplazado por el demócrata Joe Biden, que tomará posesión el miércoles.""]",
reltype:107,82,"[[""traer"", 35], [""transfieren"", 22], [""traer a"", 8], [""intercambiar"", 7], [""devolver a"", 5], [""triplicar a"", 4], [""transfeir a"", 1]]","[""También lea: [ Elecciones 2021: Forsyth confía que JNE lo devolverá a la carrera electoral ] “El Jurado Nacional de Elecciones (JNE) le dijo al Jurado Especial que no hay motivos para excluirnos y que presente nuevas pruebas y (el JEE) no ha presentado ninguna prueba nueva”."", ""El Tribunal de Arbitraje Deportivo (TAS) devolvió este miércoles a Alianza Lima a la primera división de Perú tras fallar a favor del conjunto blanquiazul en su demanda interpuesta contra la Federación Peruana de Fútbol (FPF)."", ""Elecciones 2021: Beingolea propone devolver capacidad sancionadora a la Contraloría\nEl candidato presidencial por el Partido Popular Cristiano (PPC), Alberto Beingolea, propuso que desde el 28 de julio presentará una iniciativa para devolverle la capacidad sancionadora a la Contraloría General de la República, como una medida destinada a luchar contra la corrupción.""]",
reltype:108,81,"[[""contratar a"", 21], [""contratar con"", 8], [""emplear en"", 8], [""contratar desde"", 7], [""contratar para"", 7], [""contratar por"", 7], [""contratar"", 5], [""trabajarer con"", 3]]","[""Piura: EsSalud contrata 200 profesionales de la salud y amplía camas de hospitalización\nEl Seguro Social de Salud (EsSalud) informó que amplió el número de camas de hospitalización, puso en funcionamiento una nueva planta de oxígeno en el departamento de Piura y contrató a más de 200 profesionales de la salud para fortalecer la capacidad de respuesta de dicha región frente a la pandemia de covid-19."", ""Elecciones 2021: César Acuña contrataría a 100 mil reservistas para la seguridad ciudadana\nEl candidato presidencial por Alianza para el Progreso, César Acuña, propuso la contratación de 100 mil reservistas en los cinco años de su eventual gobierno para combatir la inseguridad ciudadana en todo el Perú."", ""La Libertad contratará a más profesionales de la salud para atender casos covid-19\nEl gobernador regional de La Libertad, Manuel Llempén Coronel, dispuso la contratación temporal de más profesionales de la salud para reforzar el sistema sanitario ante la segunda ola de la pandemia del covid-19, principalmente en las áreas de cuidados intensivos.""]",
reltype:109,81,"[[""reiniciar"", 16], [""reanudar"", 14], [""reanudar al"", 7], [""reanudar en"", 7], [""se reanudar en"", 7], [""reanudar a"", 6], [""se reanudar"", 4], [""reanudar desde"", 3]]","[""Migraciones reanuda atención en provincias para la entrega de pasaporte electrónico\nLa Superintendencia Nacional de Migraciones (Migraciones) reanudó sus operaciones en 15 de sus jefaturas zonales en el país para la gestión de entrega de pasaportes electrónicos y carné de extranjería."", ""Productores peruanos de uva reanudarán exportaciones a Ecuador\nLos productores peruanos de uva podrán reanudar sus exportaciones al mercado de Ecuador, luego que el Servicio Nacional de Sanidad Agraria (Senasa) y su par ecuatoriano, la Agencia de Regulación y Control Fito y Zoosanitario (Agrocalidad) lograron un acuerdo."", ""MTC reanudará vuelos internacionales de más de ocho horas de duración\nTras evaluar los cambios de la pandemia originada por el covid-19, el Ministerio de Transportes y Comunicaciones (MTC) ha establecido nuevas disposiciones relacionadas al transporte aéreo internacional y nacional.""]",
reltype:110,80,"[[""renunciar a"", 25], [""renunciar en"", 9], [""renunciar por"", 7], [""dejar durante"", 6], [""renunciar tras"", 6], [""renunciar al"", 4], [""renunciar entre"", 3], [""renunciar para"", 3]]","[""Abandonó el equipo nacional alemán tras una polémica por haber posado en 2018 con el presidente de Turquía, Recep Tayyip Erdogan, en lo que se interpretó como un respaldo político poco antes de las elecciones turcas."", ""y Canadá\nEl presidente de Estados Unidos, Joe Biden, resaltó la amistad entre Canadá y su país, en la primera reunión bilateral de su mandato, un encuentro virtual con el primer ministro Justin Trudeau, en el que buscaron dejar atrás las turbulencias vividas durante el gobierno de Donald Trump."", ""El presidente de Estados Unidos, Joe Biden, resaltó la amistad entre Canadá y su país, en la primera reunión bilateral de su mandato, un encuentro virtual con el primer ministro Justin Trudeau, en el que buscaron dejar atrás las turbulencias vividas durante el gobierno de Donald Trump.""]",
reltype:111,80,"[[""se jugar en"", 16], [""jugar con"", 14], [""jugar en"", 12], [""jugar durante"", 7], [""se jugar desde"", 6], [""jugar por"", 5], [""jugar de"", 4], [""jugar desde"", 4]]","[""[Lea también: Verónika Mendoza ofrece fondo de S/ 30 mil millones para créditos a mypes ] “A 27 días de las elecciones, todo no está dicho, los peruanos no tienen que escoger entre un candidato de izquierda radical y de derecha, derecha, soy de centro, que promoverá la inversión privada para cambiar la vida de los peruanos (…) Invoco a los peruano a no jugar con los destinos del país, afirmó."", ""Nosotros podemos jugar con tres centrales, ya lo hemos hecho en varios partidos, o podemos hacerlo con cuatro en defensa."", ""El Real Madrid jugó con una defensa con tres centrales que dejó satisfecho a Zidane.""]",
reltype:112,79,"[[""citar a"", 47], [""citar"", 11], [""citar tras"", 8], [""citar por"", 6], [""citar al"", 2], [""citar para"", 2], [""citar entre"", 1], [""se citar"", 1]]","[""San Martín es, después de Lima, la región que cuenta con más camas UCI (unidad de cuidados intensivos) para atender a pacientes con coronavirus (covid-19), destacó el Gobierno Regional que cita un informe del Ministerio de Salud (Minsa)."", ""El jefe de la diplomacia europea citó como ámbitos de cooperación \""la cultura, la investigación, el covid-19 [y] el clima\"", pero precisó que considera cruciales otros temas como los derechos humanos o las libertades políticas."", ""Como parte de las investigaciones al expresidente Martín Vizcarra y dos exministras por la vacunación irregular, la fiscalía citó a declarar a los coordinadores del Centro de Estudios Clínicos de la Universidad Cayetano Heredia y a la jefa de coordinaciones de esa casa de estudios.""]",
reltype:113,65,"[[""capturar a"", 34], [""capturar en"", 23], [""captar a"", 6], [""captar"", 2]]","[""Las Sumaq Wasi son viviendas bioclimáticas con un diseño que permite captar el calor del día y conservarlo durante la noche , utilizando materiales de fácil acceso, con lo cual se logra aumentar la temperatura en el interior de las viviendas hasta en 14 °C en las épocas más frías."", ""Ventajas de las viviendas Sumaq Wasi Las Sumaq Wasi, palabras quechuas que significan “casa bonita”, son viviendas bioclimáticas que en las alturas andina tienen características que les permiten captar el calor del día y conservarlo durante la noche , haciendo que la temperatura en el interior de las viviendas sea hasta 14 °C más alta que en el exterior."", ""SBS lanzará aplicativo para actualizar información de directivos de Coopac\nCon la finalidad de mantener actualizada la información de los directivos, gerentes y principales funcionarios de las cooperativas de ahorro y crédito no autorizadas a captar recursos del público (Coopac), la Superintendencia de Banca, Seguros y AFP (SBS) pondrá a disposición de estas entidades el aplicativo Registro de directivos, gerentes y principales funcionarios (Redir-Coopac) en el portal de supervisión.""]",
reltype:114,65,"[[""se pronunciar sobre"", 20], [""se pronunciar"", 16], [""se pronunciar en"", 11], [""se pronunciar de"", 10], [""pronunciar el en"", 3], [""pronunciar el sobre"", 2], [""se pronunciar ante"", 2], [""se pronunciar mediante"", 1]]","[""En ese lapso, las víctimas y la Procuraduría, que en Colombia vela por el cumplimiento de los derechos humanos, podrán pronunciarse sobre la decisión del tribunal."", ""El máximo ente electoral tiene pendiente pronunciarse sobre las apelaciones planteadas ante las resoluciones del Jurado Electoral Especial Lima Centro 1 referidas a las tachas interpuestas en su contra."", ""Asimismo, la canciller Elizabeth Astete también se pronunció respecto a esta noticia, indicando que el acceso a la vacuna contra el covid-19, \""siempre ha sido un objetivo nacional\"".""]",
reltype:115,64,"[[""invertir en"", 41], [""invertir para"", 16], [""invertir mediante"", 3], [""investir de"", 2], [""invertir durante"", 1], [""investir"", 1]]","[""De acuerdo con el estudio CEO Outlook 2020, de KPMG, durante la crisis sanitaria, el 47% de los ejecutivos peruanos ha estado invirtiendo recursos en tecnología e innovación."", ""En el marco del Programa Presupuestal de Desarrollo Alternativo Integral y Sostenible (Pirdais), la Comisión Nacional para el Desarrollo y Vida sin Drogas (Devida) invirtió, durante el 2020, un total de 173 millones 500,148.58 soles, en beneficio de 58,222 familias en las regiones de Ayacucho, Cusco, Junín, Ucayali, San Martín, Huánuco, Pasco, Loreto y Puno."", ""“Se trata de proyectos de gran impacto social que contribuirán a reactivar la economía de Cusco y mejorar la calidad de vida de la población; invertir en Cusco es invertir en el desarrollo nacional.""]",
reltype:116,62,"[[""seleccionar"", 19], [""seleccionar al"", 11], [""seleccionar por"", 8], [""se seleccionar a"", 6], [""seleccionar de"", 6], [""seleccionar en"", 6], [""seleccionar a"", 3], [""seleccionar con"", 3]]","[""Se han seleccionado a 138 postulantes de los 413 que se presentaron entre estudiantes y egresados de las carreras de Economía e Ingeniería Económica (40 %), Ingeniería Civil o Ingeniería de Transporte (31 %) y Derecho (29 %)."", ""[Lea también: Mira aquí los planes de gobierno de los candidatos a la presidencia ] Como resultado, fueron seleccionados 171 de los 198 proveedores de comunicación incluidos en el módulo de Catálogo de Tiempos y Espacios Disponibles dentro del portal Claridad, administrado por la ONPE."", ""ONPE seleccionará candidatos a miembros de mesa este lunes\nLa Oficina Nacional de Procesos Electorales (ONPE) postergó hasta el próximo lunes la selección de los 25 candidatos para cada una de las mesas de sufragio que se instalarán con motivo de las elecciones del 11 de abril.""]",
